"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country/Region,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",sales_num,profit_num,quantity_num,discount_num
524,US-2020-139486,5/21/2020,5/23/2020,"First Class",LH-17155,"Logan Haushalter",Consumer,"United States","Los Angeles",California,90032,West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",55.18,-12.41,3.0,0.2
525,US-2020-139486,5/21/2020,5/23/2020,"First Class",LH-17155,"Logan Haushalter",Consumer,"United States","Los Angeles",California,90032,West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",66.26,27.17,2.0,0.0
526,CA-2019-158792,12/26/2019,1/2/2020,"Standard Class",BD-11605,"Brian Dahlen",Consumer,"United States",Lawrence,Massachusetts,1841,East,OFF-FA-10002815,"Office Supplies",Fasteners,Staples,22.2,10.43,5.0,0.0
527,CA-2021-113558,10/21/2021,10/26/2021,"Standard Class",PH-18790,"Patricia Hirasaki","Home Office","United States",Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",683.95,42.75,3.0,0.2
528,CA-2021-113558,10/21/2021,10/26/2021,"Standard Class",PH-18790,"Patricia Hirasaki","Home Office","United States",Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,5.14,3.0,0.2
529,US-2019-138303,9/3/2019,9/7/2019,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-ST-10004963,"Office Supplies",Storage,"Eldon Gobal File Keepers",36.34,-7.27,3.0,0.2
530,US-2019-138303,9/3/2019,9/7/2019,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,"Office Supplies",Supplies,"Martin Yale Chadless Opener Electric Letter Opener",666.25,-149.91,1.0,0.2
531,US-2019-138303,9/3/2019,9/7/2019,"Standard Class",MG-18145,"Mike Gockenbach",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,"Office Supplies",Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.51,19.69,6.0,0.2
532,CA-2019-102848,11/7/2019,11/9/2019,"Second Class",KB-16240,"Karen Bern",Corporate,"United States","Los Angeles",California,90036,West,FUR-CH-10000595,Furniture,Chairs,"Safco Contoured Stacking Chairs",190.72,11.92,1.0,0.2
533,US-2021-129441,9/7/2021,9/11/2021,"Standard Class",JC-15340,"Jasper Cacioppo",Consumer,"United States","Los Angeles",California,90032,West,FUR-FU-10000448,Furniture,Furnishings,"Tenex Chairmats For Use With Carpeted Floors",47.94,2.4,3.0,0.0
534,CA-2020-168753,5/29/2020,6/1/2020,"Second Class",RL-19615,"Rob Lucas",Consumer,"United States",Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",979.95,274.39,5.0,0.0
535,CA-2020-168753,5/29/2020,6/1/2020,"Second Class",RL-19615,"Rob Lucas",Consumer,"United States",Montgomery,Alabama,36116,South,OFF-BI-10002557,"Office Supplies",Binders,"Presstex Flexible Ring Binders",22.75,11.38,5.0,0.0
536,CA-2020-126613,7/10/2020,7/16/2020,"Standard Class",AA-10375,"Allen Armold",Consumer,"United States",Mesa,Arizona,85204,West,OFF-ST-10001325,"Office Supplies",Storage,"Sterilite Officeware Hinged File Box",16.77,1.47,2.0,0.2
537,US-2021-122637,9/3/2021,9/8/2021,"Second Class",EP-13915,"Emily Phan",Consumer,"United States",Chicago,Illinois,60653,Central,OFF-BI-10002429,"Office Supplies",Binders,"Premier Elliptical Ring Binder, Black",42.62,-68.19,7.0,0.8
538,CA-2019-147851,12/3/2019,12/8/2019,"Standard Class",MP-17470,"Mark Packer","Home Office","United States","New York City","New York",10009,East,OFF-BI-10004528,"Office Supplies",Binders,"Cardinal Poly Pocket Divider Pockets for Ring Binders",10.75,3.36,4.0,0.2
539,CA-2019-134894,12/7/2019,12/11/2019,"Standard Class",DK-12985,"Darren Koutras",Consumer,"United States",Henderson,Kentucky,42420,South,OFF-AP-10001271,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",152.94,41.29,3.0,0.0
540,CA-2019-134894,12/7/2019,12/11/2019,"Standard Class",DK-12985,"Darren Koutras",Consumer,"United States",Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,70.98,4.0,0.0
541,CA-2018-140795,2/1/2018,2/3/2018,"First Class",BD-11500,"Bradley Drucker",Consumer,"United States","Green Bay",Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",468.9,206.32,6.0,0.0
542,CA-2020-136924,7/14/2020,7/17/2020,"First Class",ES-14080,"Erin Smith",Corporate,"United States",Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,"LG Electronics Tone+ HBS-730 Bluetooth Headset",380.86,38.09,8.0,0.2
543,US-2019-120161,12/18/2019,12/23/2019,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Springfield,Ohio,45503,East,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",646.78,-145.52,9.0,0.2
544,CA-2018-103849,5/11/2018,5/16/2018,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",58.11,7.26,2.0,0.2
545,CA-2018-103849,5/11/2018,5/16/2018,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",100.79,6.3,1.0,0.2
546,CA-2018-103849,5/11/2018,5/16/2018,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.11,-84.29,4.0,0.6
547,CA-2021-162929,11/19/2021,11/22/2021,"First Class",AS-10135,"Adrian Shami","Home Office","United States","New York City","New York",10035,East,OFF-BI-10000404,"Office Supplies",Binders,"Avery Printable Repositionable Plastic Tabs",41.28,13.93,6.0,0.2
548,CA-2021-162929,11/19/2021,11/22/2021,"First Class",AS-10135,"Adrian Shami","Home Office","United States","New York City","New York",10035,East,OFF-PA-10002986,"Office Supplies",Paper,"Xerox 1898",13.36,6.41,2.0,0.0
549,CA-2019-113173,11/15/2019,11/17/2019,"Second Class",DK-13225,"Dean Katz",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",250.27,15.64,9.0,0.2
550,CA-2019-113173,11/15/2019,11/17/2019,"Second Class",DK-13225,"Dean Katz",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-BI-10004738,"Office Supplies",Binders,"Flexible Leather- Look Classic Collection Ring Binder",11.36,-17.05,3.0,0.8
551,CA-2019-113173,11/15/2019,11/17/2019,"Second Class",DK-13225,"Dean Katz",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-SU-10001935,"Office Supplies",Supplies,"Staple remover",8.72,-1.74,5.0,0.2
552,CA-2020-136406,4/15/2020,4/17/2020,"Second Class",BD-11320,"Bill Donatelli",Consumer,"United States","San Francisco",California,94110,West,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",1121.57,0.0,2.0,0.2
553,CA-2021-112774,9/11/2021,9/12/2021,"First Class",RC-19960,"Ryan Crowe",Consumer,"United States",Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.5,6.04,1.0,0.2
554,CA-2021-101945,11/24/2021,11/28/2021,"Standard Class",GT-14710,"Greg Tran",Consumer,"United States",Houston,Texas,77070,Central,OFF-FA-10004248,"Office Supplies",Fasteners,"Advantus T-Pin Paper Clips",10.82,2.57,3.0,0.2
555,CA-2021-100650,6/29/2021,7/3/2021,"Second Class",DK-13225,"Dean Katz",Corporate,"United States",Anaheim,California,92804,West,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1295.78,310.99,2.0,0.0
556,CA-2018-155852,3/3/2018,3/7/2018,"Second Class",AJ-10945,"Ashley Jarboe",Consumer,"United States",Wilmington,"North Carolina",28403,South,OFF-AR-10003560,"Office Supplies",Art,"Zebra Zazzle Fluorescent Highlighters",19.46,3.4,4.0,0.2
557,CA-2020-113243,6/10/2020,6/15/2020,"Standard Class",OT-18730,"Olvera Toch",Consumer,"United States","Los Angeles",California,90045,West,OFF-LA-10001297,"Office Supplies",Labels,"Avery 473",20.7,9.94,2.0,0.0
558,CA-2020-113243,6/10/2020,6/15/2020,"Standard Class",OT-18730,"Olvera Toch",Consumer,"United States","Los Angeles",California,90045,West,FUR-TA-10004256,Furniture,Tables,"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",1335.68,-217.05,4.0,0.2
559,CA-2020-113243,6/10/2020,6/15/2020,"Standard Class",OT-18730,"Olvera Toch",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10003441,"Office Supplies",Paper,"Xerox 226",32.4,15.55,5.0,0.0
560,CA-2021-118731,11/20/2021,11/22/2021,"Second Class",LP-17080,"Liz Pelletier",Consumer,"United States","San Francisco",California,94110,West,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",42.6,16.61,3.0,0.0
561,CA-2021-118731,11/20/2021,11/22/2021,"Second Class",LP-17080,"Liz Pelletier",Consumer,"United States","San Francisco",California,94110,West,OFF-BI-10000069,"Office Supplies",Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.06,27.32,7.0,0.2
562,CA-2018-145576,9/14/2018,9/18/2018,"Second Class",CA-12775,"Cynthia Arntzen",Consumer,"United States",Tampa,Florida,33614,South,OFF-AP-10003914,"Office Supplies",Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3,5.0,0.2
563,CA-2018-145576,9/14/2018,9/18/2018,"Second Class",CA-12775,"Cynthia Arntzen",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,"Advantus Panel Wall Acrylic Frame",13.13,3.77,3.0,0.2
564,CA-2019-130736,12/7/2019,12/9/2019,"First Class",JF-15490,"Jeremy Farry",Consumer,"United States",Seattle,Washington,98105,West,OFF-FA-10003467,"Office Supplies",Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,0.0,2.0,0.0
565,CA-2019-130736,12/7/2019,12/9/2019,"First Class",JF-15490,"Jeremy Farry",Consumer,"United States",Seattle,Washington,98105,West,OFF-LA-10000634,"Office Supplies",Labels,"Avery 509",2.61,1.2,1.0,0.0
566,CA-2021-137099,12/7/2021,12/10/2021,"First Class",FP-14320,"Frank Preis",Consumer,"United States","Los Angeles",California,90008,West,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",374.38,46.8,3.0,0.2
567,CA-2021-156951,10/1/2021,10/8/2021,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Seattle,Washington,98105,West,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",91.84,45.0,8.0,0.0
568,CA-2021-156951,10/1/2021,10/8/2021,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Seattle,Washington,98105,West,OFF-BI-10001107,"Office Supplies",Binders,"GBC White Gloss Covers, Plain Front",81.09,27.37,7.0,0.2
569,CA-2021-156951,10/1/2021,10/8/2021,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Seattle,Washington,98105,West,OFF-PA-10004451,"Office Supplies",Paper,"Xerox 222",19.44,9.33,3.0,0.0
570,CA-2021-156951,10/1/2021,10/8/2021,"Standard Class",EB-13840,"Ellis Ballard",Corporate,"United States",Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",451.15,0.0,3.0,0.2
571,CA-2021-164826,12/28/2021,1/4/2022,"Standard Class",JF-15415,"Jennifer Ferguson",Consumer,"United States","New York City","New York",10024,East,OFF-LA-10001297,"Office Supplies",Labels,"Avery 473",72.45,34.78,7.0,0.0
572,CA-2021-164826,12/28/2021,1/4/2022,"Standard Class",JF-15415,"Jennifer Ferguson",Consumer,"United States","New York City","New York",10024,East,OFF-FA-10000585,"Office Supplies",Fasteners,"OIC Bulk Pack Metal Binder Clips",13.96,6.42,4.0,0.0
573,CA-2021-164826,12/28/2021,1/4/2022,"Standard Class",JF-15415,"Jennifer Ferguson",Consumer,"United States","New York City","New York",10024,East,OFF-BI-10001922,"Office Supplies",Binders,"Storex Dura Pro Binders",33.26,11.23,7.0,0.2
574,CA-2021-164826,12/28/2021,1/4/2022,"Standard Class",JF-15415,"Jennifer Ferguson",Consumer,"United States","New York City","New York",10024,East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",14.85,4.01,3.0,0.0
575,CA-2020-127250,11/3/2020,11/7/2020,"Standard Class",SF-20200,"Sarah Foster",Consumer,"United States",Marysville,Washington,98270,West,OFF-AR-10003394,"Office Supplies",Art,"Newell 332",8.82,2.38,3.0,0.0
576,CA-2019-149713,9/18/2019,9/22/2019,"Second Class",TG-21640,"Trudy Glocke",Consumer,"United States","Long Beach",California,90805,West,OFF-PA-10004530,"Office Supplies",Paper,"Personal Creations Ink Jet Cards and Labels",160.72,78.75,14.0,0.0
577,CA-2019-149713,9/18/2019,9/22/2019,"Second Class",TG-21640,"Trudy Glocke",Consumer,"United States","Long Beach",California,90805,West,OFF-PA-10001450,"Office Supplies",Paper,"Rediform S.O.S. Phone Message Books",19.92,9.76,4.0,0.0
578,CA-2019-149713,9/18/2019,9/22/2019,"Second Class",TG-21640,"Trudy Glocke",Consumer,"United States","Long Beach",California,90805,West,OFF-SU-10001574,"Office Supplies",Supplies,"Acme Value Line Scissors",7.3,2.19,2.0,0.0
579,CA-2021-118640,7/20/2021,7/26/2021,"Standard Class",CS-11950,"Carlos Soltero",Consumer,"United States",Chicago,Illinois,60610,Central,OFF-ST-10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",69.71,8.71,2.0,0.2
580,CA-2021-118640,7/20/2021,7/26/2021,"Standard Class",CS-11950,"Carlos Soltero",Consumer,"United States",Chicago,Illinois,60610,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",8.79,-5.71,1.0,0.6
581,CA-2019-132906,9/10/2019,9/14/2019,"Standard Class",CC-12145,"Charles Crestani",Consumer,"United States","Los Angeles",California,90004,West,OFF-SU-10004498,"Office Supplies",Supplies,"Martin-Yale Premier Letter Opener",51.52,1.55,4.0,0.0
582,CA-2021-145233,12/1/2021,12/5/2021,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10004977,Technology,Phones,"GE 30524EE4",470.38,52.92,3.0,0.2
583,CA-2021-145233,12/1/2021,12/5/2021,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,"AT&T SB67148 SynJ",105.58,9.24,2.0,0.2
584,CA-2021-145233,12/1/2021,12/5/2021,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,OFF-AP-10000358,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",31.15,3.5,3.0,0.2
585,CA-2021-145233,12/1/2021,12/5/2021,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,OFF-BI-10002764,"Office Supplies",Binders,"Recycled Pressboard Report Cover with Reinforced Top Hinge",6.78,-4.75,7.0,0.7
586,CA-2021-145233,12/1/2021,12/5/2021,"Standard Class",DV-13465,"Dianna Vittorini",Consumer,"United States",Denver,Colorado,80219,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",406.37,30.48,4.0,0.2
587,CA-2019-128139,7/3/2019,7/9/2019,"Standard Class",BD-11725,"Bruce Degenhardt",Consumer,"United States",Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,"Novimex High-Tech Fabric Mesh Task Chair",70.98,4.97,1.0,0.0
588,CA-2019-128139,7/3/2019,7/9/2019,"Standard Class",BD-11725,"Bruce Degenhardt",Consumer,"United States",Richmond,Kentucky,40475,South,OFF-LA-10003930,"Office Supplies",Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,144.52,3.0,0.0
589,US-2020-156986,3/20/2020,3/24/2020,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,"i.Sound Portable Power - 8000 mAh",84.78,-20.14,2.0,0.2
590,US-2020-156986,3/20/2020,3/24/2020,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Salem,Oregon,97301,West,OFF-PA-10002005,"Office Supplies",Paper,"Xerox 225",20.74,7.26,4.0,0.2
591,US-2020-156986,3/20/2020,3/24/2020,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Salem,Oregon,97301,West,OFF-BI-10002498,"Office Supplies",Binders,"Clear Mylar Reinforcing Strips",16.82,-12.9,3.0,0.7
592,US-2020-156986,3/20/2020,3/24/2020,"Standard Class",ZC-21910,"Zuschuss Carroll",Consumer,"United States",Salem,Oregon,97301,West,OFF-PA-10004101,"Office Supplies",Paper,"Xerox 1894",10.37,3.63,2.0,0.2
593,CA-2018-135405,1/9/2018,1/13/2018,"Standard Class",MS-17830,"Melanie Seite",Consumer,"United States",Laredo,Texas,78041,Central,OFF-AR-10004078,"Office Supplies",Art,"Newell 312",9.34,1.17,2.0,0.2
594,CA-2018-135405,1/9/2018,1/13/2018,"Standard Class",MS-17830,"Melanie Seite",Consumer,"United States",Laredo,Texas,78041,Central,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",31.2,9.75,3.0,0.2
595,CA-2018-131450,8/8/2018,8/15/2018,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,OFF-AP-10004708,"Office Supplies",Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",76.12,22.07,2.0,0.0
596,CA-2018-131450,8/8/2018,8/15/2018,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.98,434.99,3.0,0.2
597,CA-2018-131450,8/8/2018,8/15/2018,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",445.96,55.75,5.0,0.2
598,CA-2018-131450,8/8/2018,8/15/2018,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,FUR-FU-10001979,Furniture,Furnishings,"Dana Halogen Swing-Arm Architect Lamp",327.76,91.77,8.0,0.0
599,CA-2020-120180,7/14/2020,7/16/2020,"First Class",TP-21130,"Theone Pippenger",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-SU-10004115,"Office Supplies",Supplies,"Acme Stainless Steel Office Snips",11.63,1.02,2.0,0.2
600,US-2020-100720,7/16/2020,7/21/2020,"Standard Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10001425,Technology,Phones,"Mophie Juice Pack Helium for iPhone",143.98,-28.8,3.0,0.4
601,US-2020-100720,7/16/2020,7/21/2020,"Standard Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",494.38,-115.35,4.0,0.4
602,US-2020-100720,7/16/2020,7/21/2020,"Standard Class",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Philadelphia,Pennsylvania,19120,East,OFF-SU-10001574,"Office Supplies",Supplies,"Acme Value Line Scissors",5.84,0.73,2.0,0.2
603,CA-2018-149958,3/15/2018,3/19/2018,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",142.78,17.85,1.0,0.2
604,CA-2018-149958,3/15/2018,3/19/2018,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.7,5.14,3.0,0.2
605,CA-2018-149958,3/15/2018,3/19/2018,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-BI-10000773,"Office Supplies",Binders,"Insertable Tab Post Binder Dividers",7.22,-5.53,3.0,0.7
606,CA-2018-149958,3/15/2018,3/19/2018,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",43.19,-31.67,4.0,0.7
607,CA-2018-149958,3/15/2018,3/19/2018,"Standard Class",AS-10240,"Alan Shonely",Consumer,"United States",Tampa,Florida,33614,South,OFF-PA-10002120,"Office Supplies",Paper,"Xerox 1889",131.9,47.82,3.0,0.2
